optimizer,seed,epoch,train_loss,val_loss
IVON,0,1,1.362948181823448,0.6499270466168722
IVON,0,2,0.5952697776865076,0.521415255467097
IVON,0,3,0.4900633511454971,0.42750187786420185
IVON,0,4,0.41667624281070853,0.3922248561382294
IVON,0,5,0.3802068115781855,0.3747664043108622
IVON,0,6,0.3637910419481772,0.3425252969264984
IVON,0,7,0.34063284815682304,0.37190341933568316
IVON,0,8,0.32701026219791834,0.3318214503129323
IVON,0,9,0.31660609947310553,0.3339930431842804
IVON,0,10,0.3056391121281518,0.3203086190223694
IVON,0,11,0.3036382398870256,0.3010413739681244
IVON,0,12,0.2971530709973088,0.3167423589229584
IVON,0,13,0.2888421280472367,0.30997547912597656
IVON,0,14,0.2867375381522708,0.3127852165699005
IVON,0,15,0.2835208287415681,0.2943893567721049
IVON,0,16,0.27875694225452563,0.3001697150071462
IVON,0,17,0.27799022511199667,0.33407593973477684
IVON,0,18,0.27312226087958724,0.3127339833577474
IVON,0,19,0.2724268466013449,0.31808403944969177
IVON,0,20,0.2646319965874707,0.2831737160682678
IVON,0,21,0.26542198619136104,0.31979446164766945
IVON,0,22,0.25834318212226587,0.2709257258574168
IVON,0,23,0.2561710417977086,0.2911919119358063
IVON,0,24,0.2578266433565705,0.2846305454572042
IVON,0,25,0.249700726641549,0.2959985543092092
IVON,0,26,0.24712006182140775,0.29258338212966917
IVON,0,27,0.24811809508005778,0.28877629081408185
IVON,0,28,0.24418303150600856,0.2780298053423564
IVON,0,29,0.24267974462332548,0.2841284744342168
IVON,0,30,0.24068471603040342,0.29593034740289054
IVON,0,31,0.2377274261271512,0.28906534425417585
IVON,0,32,0.2378660539344505,0.2762187168598175
IVON,0,33,0.23289799102588937,0.2752173388799032
IVON,0,34,0.23125883897587104,0.2741649622519811
IVON,0,35,0.22870404542154735,0.28230161301294965
IVON,0,36,0.22959168612515485,0.2857432585557302
IVON,0,37,0.22881014133382727,0.2737933798631032
IVON,0,38,0.22616343501762107,0.29082399781545004
IVON,0,39,0.22922677519144835,0.30041506433486936
IVON,0,40,0.22490701140297784,0.28571115668614705
IVON,0,41,0.217824766697707,0.2866494461695353
IVON,0,42,0.2204418735548302,0.2670797061920166
IVON,0,43,0.219118653566749,0.27931786489486693
IVON,0,44,0.21854842178026834,0.26782611083984376
IVON,0,45,0.21394246995007551,0.27737339401245115
IVON,0,46,0.21243720693058438,0.2933140054543813
IVON,0,47,0.2126664552953508,0.28573015983899436
IVON,0,48,0.20654853848174767,0.2574727141857147
IVON,0,49,0.20824604273283923,0.2749499679406484
IVON,0,50,0.20737783017423417,0.27948866323630017
IVON,0,51,0.20216935175436515,0.2753862544695536
IVON,0,52,0.20246100010253765,0.2708574072122574
IVON,0,53,0.19934587487026498,0.25868324673175813
IVON,0,54,0.19843651251439695,0.2586918800671895
IVON,0,55,0.19832492335195895,0.2562375241915385
IVON,0,56,0.19296195402851812,0.26319409998257953
IVON,0,57,0.19219008996310058,0.24983841645717622
IVON,0,58,0.19215428095835227,0.26110399119059247
IVON,0,59,0.18824433247689848,0.2665511329174042
IVON,0,60,0.18672524052637596,0.25529411613941194
IVON,0,61,0.18408718294567533,0.2569503096342087
IVON,0,62,0.1822476344815007,0.25332109129428865
IVON,0,63,0.17932777783605788,0.2591656451225281
IVON,0,64,0.17971030683870667,0.2537591611146927
IVON,0,65,0.17729425689467676,0.26421196802457175
IVON,0,66,0.1756124389524813,0.2645747478802999
IVON,0,67,0.1747539740403493,0.2557994414170583
IVON,0,68,0.1690617293605098,0.25611723645528156
IVON,0,69,0.16773247062718427,0.2594598089059194
IVON,0,70,0.16583641956029116,0.26868244202931724
IVON,0,71,0.16299360226701806,0.2553338166077932
IVON,0,72,0.16116857301305842,0.25774891253312426
IVON,0,73,0.15792624888596712,0.25545947265625
IVON,0,74,0.15624053205604907,0.2475379908879598
IVON,0,75,0.15277602430626197,0.26136284406979876
IVON,0,76,0.15148305624944192,0.26076435661315917
IVON,0,77,0.149060422733978,0.2488650598526001
IVON,0,78,0.1483061977845651,0.26164474987983705
IVON,0,79,0.1472066190066161,0.25490471827983857
IVON,0,80,0.14405055775024272,0.25477381511529285
IVON,0,81,0.14259162361092037,0.25860943643252055
IVON,0,82,0.14030410019998196,0.24752223642667134
IVON,0,83,0.13594899340912148,0.24807232216993969
IVON,0,84,0.13652474547757043,0.24934199837843576
IVON,0,85,0.13333935223464613,0.2447734917799632
IVON,0,86,0.1333757042840675,0.24834851845105488
IVON,0,87,0.1313558024344621,0.24389995539188386
IVON,0,88,0.12893442792804152,0.24543368224302928
IVON,0,89,0.12714051189687517,0.2456736898024877
IVON,0,90,0.12656307421790228,0.2422515885035197
IVON,0,91,0.12481430798768997,0.24515544446309406
IVON,0,92,0.12420307124323315,0.2459872257709503
IVON,0,93,0.1230057203968366,0.2435005646944046
IVON,0,94,0.12274053141364345,0.2436122641166051
IVON,0,95,0.12122884062042943,0.24377809218565624
IVON,0,96,0.12032372303803762,0.24491539776325225
IVON,0,97,0.11880491337069758,0.24402637608846028
IVON,0,98,0.11910780025190777,0.24450299453735352
IVON,0,99,0.11900567982373414,0.24432043639818826
IVON,0,100,0.11906218950395231,0.24418586532274883
