optimizer,seed,epoch,train_loss,val_loss
IVON,2,1,1.3536350998172053,0.7287124562263488
IVON,2,2,0.6304331998295254,0.5030093814531962
IVON,2,3,0.47798658866352506,0.41411343741416934
IVON,2,4,0.40150477833218046,0.3930593253771464
IVON,2,5,0.3660637438473878,0.3661571269035339
IVON,2,6,0.345045753814556,0.3618101103305817
IVON,2,7,0.327192757734546,0.3276820494333903
IVON,2,8,0.30881373524665834,0.33768735098838804
IVON,2,9,0.30457329163727936,0.3187661831378937
IVON,2,10,0.2940489653746287,0.3339765155315399
IVON,2,11,0.2901396819397255,0.3123039605617523
IVON,2,12,0.28600224870222585,0.3093327190478643
IVON,2,13,0.2804137300915188,0.30209861262639365
IVON,2,14,0.2774290211818836,0.3054128318627675
IVON,2,15,0.276385328606323,0.2926015688578288
IVON,2,16,0.26902771941379267,0.2846675104300181
IVON,2,17,0.2659804540033694,0.2880512849489848
IVON,2,18,0.2654023232769083,0.2985611303647359
IVON,2,19,0.2559682426629243,0.2851124230225881
IVON,2,20,0.25773483304182687,0.3129322109222412
IVON,2,21,0.255732533287119,0.2773507026831309
IVON,2,22,0.25347258549266394,0.29597409546375275
IVON,2,23,0.24987619261388425,0.2856598041852315
IVON,2,24,0.24627398636606004,0.2809483323097229
IVON,2,25,0.24707395015822517,0.2843973675568899
IVON,2,26,0.24453865121029042,0.2921467801729838
IVON,2,27,0.24167459897200266,0.30968142485618594
IVON,2,28,0.24102162718772888,0.2908541890780131
IVON,2,29,0.24111032999886406,0.274057540734609
IVON,2,30,0.23843165016174317,0.27551323556900026
IVON,2,31,0.2350156629924421,0.27838489508628844
IVON,2,32,0.23198017858575892,0.28836318039894104
IVON,2,33,0.2286033645912453,0.2703181409438451
IVON,2,34,0.22948473465442656,0.2755749401251475
IVON,2,35,0.2310753100404033,0.28095846390724183
IVON,2,36,0.22634470948025032,0.28385795672734576
IVON,2,37,0.22187836492944646,0.28621815180778504
IVON,2,38,0.2259954553047816,0.2695134213368098
IVON,2,39,0.22322876074579026,0.27792559305826825
IVON,2,40,0.21639780409247786,0.2787857488791148
IVON,2,41,0.21985267642250766,0.2721206966241201
IVON,2,42,0.21955351662194286,0.2596079539457957
IVON,2,43,0.21418237948417665,0.27478643198808034
IVON,2,44,0.21565393971955335,0.26601996592680616
IVON,2,45,0.21319604643185933,0.29239351574579875
IVON,2,46,0.2089005624100014,0.2862918892701467
IVON,2,47,0.21140757920565428,0.2643202110528946
IVON,2,48,0.2071967845448741,0.2618739293416341
IVON,2,49,0.20778043782269512,0.26929442850748697
IVON,2,50,0.20182430818787328,0.2755496202309926
IVON,2,51,0.20213978781965045,0.2628309211730957
IVON,2,52,0.19766065541020147,0.2619092565377553
IVON,2,53,0.1974019490259665,0.2718853321472804
IVON,2,54,0.19718600093876873,0.2588244956731796
IVON,2,55,0.19273238199728507,0.26341035413742064
IVON,2,56,0.19435446974524745,0.2847094005743663
IVON,2,57,0.19396461063844186,0.2642058409055074
IVON,2,58,0.18740682035905343,0.2709925504525503
IVON,2,59,0.1855716644834589,0.26178978276252746
IVON,2,60,0.1849860877946571,0.2596978333791097
IVON,2,61,0.1848540123877702,0.28129678463935853
IVON,2,62,0.1812921447886361,0.25853882094224295
IVON,2,63,0.1792458549119808,0.25572253040472664
IVON,2,64,0.17625345982887128,0.2604066119591395
IVON,2,65,0.1742695289099658,0.2630821758111318
IVON,2,66,0.17211712683130193,0.25403954056898753
IVON,2,67,0.1712620175017251,0.27520206979910533
IVON,2,68,0.16864955296781328,0.2565699126720428
IVON,2,69,0.1654803722743635,0.2551393777926763
IVON,2,70,0.16593389152155982,0.25049756888548536
IVON,2,71,0.16340404594827582,0.25366053767999014
IVON,2,72,0.15925088281653546,0.2538500937620799
IVON,2,73,0.1587106863812164,0.2549853319724401
IVON,2,74,0.1558680483897527,0.2511917140086492
IVON,2,75,0.15248185194863215,0.24728108016649883
IVON,2,76,0.15089018938718018,0.2515003839333852
IVON,2,77,0.14727864829699197,0.2514653518597285
IVON,2,78,0.146352604481909,0.24330227824052175
IVON,2,79,0.1438155709968673,0.24527894564469654
IVON,2,80,0.14046132529664923,0.25257195353507994
IVON,2,81,0.13949771859469237,0.2476411361694336
IVON,2,82,0.1395177693190398,0.24982094061374666
IVON,2,83,0.13590409785288352,0.2467540899515152
IVON,2,84,0.13415007879557433,0.24680527301629385
IVON,2,85,0.13153446102142333,0.2477571142911911
IVON,2,86,0.13109013131812766,0.2456681119600932
IVON,2,87,0.12904841470497627,0.244609996676445
IVON,2,88,0.1261112140946918,0.2461995755036672
IVON,2,89,0.12546072101593017,0.24599987550576527
IVON,2,90,0.12475600014351032,0.24551166586081186
IVON,2,91,0.12395448391525833,0.24934860265254974
IVON,2,92,0.12275754393471612,0.24416401660442352
IVON,2,93,0.12195004011966563,0.24418848089377085
IVON,2,94,0.12060075972256837,0.24495274746418
IVON,2,95,0.11930660604547572,0.24307374123732248
IVON,2,96,0.1187754627223368,0.24324541735649108
IVON,2,97,0.11799792097012202,0.2438621707757314
IVON,2,98,0.11807208633202093,0.24320744542280834
IVON,2,99,0.11827561627714722,0.24340011966228486
IVON,2,100,0.11713897667770033,0.2434028418858846
