optimizer,seed,epoch,train_loss,val_loss
AdamW,1,1,1.0512673619941428,0.6952691062291463
AdamW,1,2,0.6000638554184525,0.5177336154778799
AdamW,1,3,0.4923389896198555,0.45233119201660155
AdamW,1,4,0.42878994633533335,0.4182211047013601
AdamW,1,5,0.3865790542408272,0.377980982542038
AdamW,1,6,0.35663107700701113,0.36294640612602236
AdamW,1,7,0.33247797511242055,0.3658675574461619
AdamW,1,8,0.31222435765796236,0.34792754220962524
AdamW,1,9,0.297011797092579,0.3174166539510091
AdamW,1,10,0.2840583582277651,0.30481595277786255
AdamW,1,11,0.2700854880589026,0.3264603765805562
AdamW,1,12,0.26154662873126844,0.2890957275231679
AdamW,1,13,0.2506696287614328,0.29990008918444316
AdamW,1,14,0.24477166068553924,0.2828693946202596
AdamW,1,15,0.23302578226283743,0.28228211104869844
AdamW,1,16,0.22503988816120007,0.2743104957739512
AdamW,1,17,0.21698302701667502,0.2865454160372416
AdamW,1,18,0.20838751555813684,0.2751090524196625
AdamW,1,19,0.201605008273213,0.2686405303875605
AdamW,1,20,0.19363788942495982,0.3018923908074697
AdamW,1,21,0.1871313104673668,0.270616463025411
AdamW,1,22,0.17881962481692984,0.3155960690975189
AdamW,1,23,0.17398558352611684,0.30127263216177624
AdamW,1,24,0.16640043679431632,0.28792562599976856
AdamW,1,25,0.1617763054503335,0.29030975290139516
AdamW,1,26,0.15482200143072342,0.2982148088614146
AdamW,1,27,0.14993064718334764,0.3001363208691279
AdamW,1,28,0.14446231998116882,0.29932553493976594
AdamW,1,29,0.13652895292529355,0.31635805904865266
AdamW,1,30,0.1301509786270283,0.3212047431866328
AdamW,1,31,0.1271093690748568,0.32096085739135743
AdamW,1,32,0.11857525605625577,0.3258079364299774
AdamW,1,33,0.1129056527989882,0.33776185186704
AdamW,1,34,0.10842898627563759,0.34081367019812264
AdamW,1,35,0.10349544584088856,0.36548808511098224
AdamW,1,36,0.09836272744006581,0.3571350268125534
AdamW,1,37,0.0933649293758251,0.3772437878449758
AdamW,1,38,0.08973548475901286,0.3782468077341716
AdamW,1,39,0.08416451934531884,0.4073511055707931
AdamW,1,40,0.07672700675549331,0.3945748543341955
AdamW,1,41,0.0786296864968759,0.4153601919809977
AdamW,1,42,0.07153572125125815,0.40760471296310424
AdamW,1,43,0.06535591156946288,0.4228338087797165
AdamW,1,44,0.0628126867810885,0.4234864049752553
AdamW,1,45,0.06149655373670437,0.44909120349089304
AdamW,1,46,0.059435220141101766,0.4340860518614451
AdamW,1,47,0.05092611813103711,0.4513893342415492
AdamW,1,48,0.048102764251055544,0.4697815177838008
AdamW,1,49,0.046367546918215576,0.48569138058026634
AdamW,1,50,0.04380282015491415,0.5135715757211049
AdamW,1,51,0.0407135686300419,0.5184129575490951
AdamW,1,52,0.035501651591172925,0.5295481634934743
AdamW,1,53,0.03830029859807756,0.5220306107203165
AdamW,1,54,0.032363158607096584,0.5388057323296865
AdamW,1,55,0.03127911481702769,0.5626528356075287
AdamW,1,56,0.027135179420312246,0.5798921315670014
AdamW,1,57,0.02578329838205267,0.5806520075798035
AdamW,1,58,0.023379948796221503,0.6060375111897787
AdamW,1,59,0.0199183269151383,0.6020906168619792
AdamW,1,60,0.019176072418689728,0.6368961331844329
AdamW,1,61,0.018455712542489722,0.628961570819219
AdamW,1,62,0.01719815780967474,0.6628342754046123
AdamW,1,63,0.01379043377108044,0.6664590492248536
AdamW,1,64,0.014898278329107496,0.6734916802247365
AdamW,1,65,0.011334056477303858,0.6876647975444794
AdamW,1,66,0.010472158928988156,0.7080829757849375
AdamW,1,67,0.009406758013146894,0.7218073310057322
AdamW,1,68,0.007689835583170255,0.7308561758995056
AdamW,1,69,0.006911139454140707,0.7644045473734538
AdamW,1,70,0.007386288512360167,0.7398727784951528
AdamW,1,71,0.0062280083236594995,0.7632987380822499
AdamW,1,72,0.004784595680043653,0.7708213629722596
AdamW,1,73,0.003737706380171908,0.779939776023229
AdamW,1,74,0.004234153892844915,0.7953738477230072
AdamW,1,75,0.0036506454577600513,0.815271285533905
AdamW,1,76,0.002967150042316428,0.8201543157895406
AdamW,1,77,0.002706969236334165,0.8221042793591817
AdamW,1,78,0.0025032276035183007,0.8484252536296845
AdamW,1,79,0.0021209015381625958,0.8531557980378469
AdamW,1,80,0.0019398483674007434,0.8605319085915883
AdamW,1,81,0.0016901311135195472,0.8699789896806082
AdamW,1,82,0.0015335680263599864,0.8916361711025238
AdamW,1,83,0.0014451748774800864,0.8872823531627655
AdamW,1,84,0.001321213994330416,0.9014215816656749
AdamW,1,85,0.0012442703443682856,0.9095045066674551
AdamW,1,86,0.0011265539631109547,0.9178971405824026
AdamW,1,87,0.0010515408615616184,0.9247840978304545
AdamW,1,88,0.000987158221701436,0.9318504954973856
AdamW,1,89,0.0009252017642267876,0.933587236960729
AdamW,1,90,0.0008653668768152042,0.9399282557169596
AdamW,1,91,0.0008177910991771906,0.9442472752730051
AdamW,1,92,0.0007878586416891604,0.9466987758477529
AdamW,1,93,0.0007569730959798175,0.9512879536151886
AdamW,1,94,0.0007329007149156597,0.9553244426250458
AdamW,1,95,0.0007117825962120184,0.9560398554801941
AdamW,1,96,0.0006948120817283376,0.958301893234253
AdamW,1,97,0.0006818130354276272,0.959261370976766
AdamW,1,98,0.0006729093892499804,0.9598681182861328
AdamW,1,99,0.0006660175422223768,0.960156707684199
AdamW,1,100,0.0006620259677508363,0.9601254106362661
