optimizer,seed,epoch,train_loss,val_loss
uCBOpt,2,1,1.3596725438435873,0.7252940595944722
uCBOpt,2,2,0.6289885742576034,0.5128832793235779
uCBOpt,2,3,0.4787987357510461,0.39493669048945107
uCBOpt,2,4,0.40042716790128635,0.3794501152833303
uCBOpt,2,5,0.36303564446060743,0.3823634173870087
uCBOpt,2,6,0.34147214058593467,0.3504710625012716
uCBOpt,2,7,0.32440484417367865,0.3413488330046336
uCBOpt,2,8,0.3071204346992351,0.3389899575710297
uCBOpt,2,9,0.30227075245645313,0.32187039335568746
uCBOpt,2,10,0.2897753535464958,0.31692369071642557
uCBOpt,2,11,0.2876831062634786,0.3340039831002553
uCBOpt,2,12,0.28256076531057006,0.3069047656059265
uCBOpt,2,13,0.2768998233565578,0.3165559058984121
uCBOpt,2,14,0.2728032068764722,0.29128011465072634
uCBOpt,2,15,0.26953396096494464,0.2849912705421448
uCBOpt,2,16,0.26605661703480615,0.2861647508144379
uCBOpt,2,17,0.2629324716373726,0.30958231353759763
uCBOpt,2,18,0.25973055449680044,0.2948573707739512
uCBOpt,2,19,0.25398130300309923,0.28265038577715557
uCBOpt,2,20,0.25296585509953673,0.2795060195128123
uCBOpt,2,21,0.2532254446259251,0.27535880780220034
uCBOpt,2,22,0.2455277897781796,0.2940775784651438
uCBOpt,2,23,0.24524806007632502,0.2933744513193766
uCBOpt,2,24,0.24060704873226307,0.27308936524391175
uCBOpt,2,25,0.2404450540807512,0.2815995905399323
uCBOpt,2,26,0.23818202017854762,0.28062479480107627
uCBOpt,2,27,0.23455776328510708,0.307743972937266
uCBOpt,2,28,0.2341485238428469,0.27544239298502604
uCBOpt,2,29,0.23252002234812136,0.27874451502164205
uCBOpt,2,30,0.2311492732277623,0.2778212622801463
uCBOpt,2,31,0.2265628483251289,0.28861957653363546
uCBOpt,2,32,0.22534197991865654,0.2850947543780009
uCBOpt,2,33,0.22082052495744492,0.28118679841359456
uCBOpt,2,34,0.2230367385060699,0.2854358296394348
uCBOpt,2,35,0.2207580511216764,0.2832707123756409
uCBOpt,2,36,0.21830878022423497,0.2851688837210337
uCBOpt,2,37,0.21564275217939305,0.28800755445162457
uCBOpt,2,38,0.21660485810262187,0.28877006498972574
uCBOpt,2,39,0.214627827918088,0.27155866130193074
uCBOpt,2,40,0.20929232209258608,0.2772672719160716
uCBOpt,2,41,0.2054931576119529,0.2977753437360128
uCBOpt,2,42,0.20884298196103837,0.2710655164718628
uCBOpt,2,43,0.20380037080358576,0.2730035179456075
uCBOpt,2,44,0.20330811219745212,0.28234591166178385
uCBOpt,2,45,0.20210135709356378,0.3000812182426453
uCBOpt,2,46,0.20057050573825835,0.26910137621561686
uCBOpt,2,47,0.2002472726945524,0.2705057958364487
uCBOpt,2,48,0.1971796856014817,0.271492760181427
uCBOpt,2,49,0.19635600848992665,0.286800711552302
uCBOpt,2,50,0.18851739048516308,0.2736526934305827
uCBOpt,2,51,0.18792411546795457,0.26513376386960347
uCBOpt,2,52,0.18749438408569052,0.26878601960341136
uCBOpt,2,53,0.1873446832674521,0.2660399037202199
